Distance_(pixels),Gray_Value
530,80.814
531,77.380
532,75.527
533,73.980
534,71.667
535,70.453
536,70.049
537,70.531
538,71.953
539,73.301
540,75.317
541,75.498
542,75.000
543,74.000
544,74.000
545,74.000
546,74.228
547,74.274
548,73.320
549,72.944
550,72.354
551,71.431
552,71.422
553,70.293
554,70.331
555,70.370
556,71.023
557,70.780
558,70.818
559,70.552
560,70.583
561,70.587
562,70.634
563,70.675
564,71.677
565,71.684
566,72.692
567,73.568
568,71.089
569,69.285
570,67.333
571,66.730
572,68.190
573,70.779
574,72.624
575,73.910
576,76.746
577,79.567
578,81.294
579,85.208
580,90.199
581,93.859
582,102.257
583,110.105
584,113.530
585,120.142
586,123.667
587,125.374
588,127.640
589,129.619
590,129.261
591,129.538
592,131.647
593,135.134
594,138.739
595,137.762
596,135.975
597,135.736
598,137.000
599,137.549
600,138.620
601,139.499
602,135.174
603,128.630
604,122.179
605,120.931
606,121.667
607,122.705
608,116.077
609,111.782
610,104.759
611,99.333
612,95.805
613,92.431
614,89.765
615,86.290
616,85.744
617,87.831
618,90.092
619,91.433
620,91.667
621,91.782
622,93.000
623,94.000
624,94.000
625,94.415
626,96.793
627,100.393
628,103.814
629,104.823
630,103.703
631,101.526
632,100.805
633,99.409
634,97.136
635,95.227
636,94.228
637,94.703
638,94.318
639,92.601
640,92.549
641,93.766
642,94.337
643,93.570
644,89.959
645,87.700
646,86.333
647,86.649
648,88.000
649,93.281
650,91.033
651,85.624
652,85.648
653,87.048
654,86.096
655,86.327
656,88.339
657,92.178
658,97.201
659,104.374
660,115.591
661,123.494
662,129.452
663,133.855
664,132.647
665,135.518
666,139.653
667,145.044
668,151.487
669,155.660
670,158.724
671,161.834
672,161.383
673,162.429
674,163.713
675,165.106
676,168.497
677,168.561
678,167.551
679,167.955
680,169.967
681,167.997
682,167.601
683,166.558
684,163.135
685,162.508
686,160.920
687,157.881
688,155.106
689,149.777
690,144.706
691,140.927
692,134.934
693,129.686
694,123.700
695,117.779
696,120.281
697,116.000
698,104.000
699,91.667
700,83.667
701,79.000
702,73.884
703,66.827
704,63.560
705,59.855
706,57.816
707,57.778
708,58.191
709,60.494
710,62.662
711,65.432
712,69.320
713,73.270
714,76.178
715,80.100
716,86.376
717,88.683
718,89.333
719,90.277
720,94.944
721,108.905
722,117.667
723,122.000
724,127.000
725,130.332
726,131.469
727,134.856
728,136.001
729,136.086
730,135.612
731,133.993
732,132.584
733,133.758
734,133.957
735,133.033
736,134.672
737,135.711
738,134.465
739,130.957
740,126.479
741,121.673
742,118.187
743,117.275
744,115.168
745,103.774
746,93.781
747,91.667
748,92.000
749,91.941
750,90.089
751,85.366
752,84.661
753,85.987
754,87.870
755,91.699
756,95.597
757,95.799
758,100.690
759,108.868
760,113.442
761,119.000
762,123.805
763,128.090
764,132.267
765,135.917
766,139.988
767,144.772
768,150.818
769,151.078
770,151.141
771,153.251
772,156.502
773,159.049
774,161.135
775,165.174
776,166.642
777,166.333
778,163.693
779,159.673
780,157.020
781,156.072
782,158.044
783,160.607
784,163.589
785,162.549
786,162.472
787,163.001
788,161.985
789,160.528
790,160.913
791,160.722
792,160.172
793,159.240
794,159.970
795,162.535
796,165.832
797,170.704
798,174.710
799,176.792
800,178.803
801,182.340
802,186.389
803,188.585
804,191.241
805,196.528
806,199.034
807,201.429
808,204.556
809,206.793
810,207.809
811,209.139
812,210.173
813,211.376
814,210.602
815,210.333
816,209.568
817,208.166
818,206.197
819,203.333
820,201.000
821,198.000
822,195.660
823,194.018
824,190.442
825,183.944
826,178.468
827,171.967
828,161.343
829,150.262
830,141.084
831,137.809
832,128.744
833,121.356
834,109.861
835,101.386
836,95.492
837,89.983
838,84.947
839,82.333
840,85.521
841,89.381
842,94.293
843,99.452
844,100.812
845,100.286
846,97.749
847,94.838
848,94.318
849,95.129
850,96.089
851,97.246
852,96.617
853,95.725
854,93.451
855,92.079
856,91.483
857,89.072
858,86.380
859,83.442
860,82.528
861,82.175
862,84.096
863,84.397
864,85.917
865,88.132
866,87.967
867,88.135
868,91.999
869,95.878
870,100.640
871,104.682
872,103.833
873,108.482
874,115.320
875,121.259
876,127.228
877,132.219
878,136.540
879,141.109
880,144.816
881,146.057
882,149.492
883,155.404
884,162.080
885,168.218
886,172.261
887,173.842
888,178.465
889,179.411
890,180.317
891,180.719
892,180.833
893,179.602
894,178.182
895,177.833
896,176.702
897,179.627
898,181.429
899,182.462
900,182.416
901,182.185
902,175.882
903,169.990
904,160.180
905,156.406
906,150.554
907,143.006
908,135.472
909,128.000
910,119.405
911,109.507
912,97.515
913,95.014
914,104.088
915,114.624
916,125.373
917,133.717
918,139.112
919,146.025
920,147.503
921,153.518
922,160.767
923,166.000
924,173.756
925,178.964
926,181.274
927,182.917
928,180.894
929,182.283
930,181.617
931,176.377
932,166.146
933,156.667
934,154.305
935,158.129
936,161.257
937,163.628
938,156.317
939,146.713
940,142.514
941,139.782
942,134.792
943,132.644
944,130.574
945,127.782
946,124.860
947,124.667
948,125.168
949,126.131
950,127.053
951,129.079
952,131.693
953,137.300
954,142.000
955,145.333
956,150.752
957,154.551
958,156.843
959,158.155
960,155.904
961,154.736
962,150.007
963,144.076
964,140.875
965,139.706
966,136.049
967,132.187
968,129.094
969,124.554
970,122.741
971,126.073
972,129.300
973,131.681
974,137.001
975,141.383
976,145.246
977,147.761
978,151.531
979,156.922
980,165.813
981,171.779
982,176.105
983,181.387
984,191.376
985,198.349
986,201.965
987,204.469
988,209.375
989,212.747
990,214.785
991,216.561
992,215.945
993,215.294
994,213.285
995,211.982
996,209.686
997,208.700
998,208.000
999,206.333
1000,200.803
1001,200.292
1002,199.086
1003,197.095
1004,194.351
1005,193.086
1006,191.691
1007,191.541
1008,189.333
1009,189.897
1010,186.667
1011,182.954
1012,180.414
1013,178.389
1014,175.822
1015,176.470
1016,175.075
1017,172.007
1018,166.667
1019,160.459
1020,153.350
1021,147.529
1022,143.537
1023,140.733
1024,138.791
1025,138.227
1026,137.172
1027,136.667
1028,135.585
1029,131.911
1030,127.887
1031,125.787
1032,123.353
1033,119.767
1034,115.748
1035,115.261
1036,116.151
1037,116.662
1038,116.472
1039,116.296
1040,120.025
1041,120.472
1042,121.849
1043,120.458
1044,122.564
1045,126.622
1046,124.890
1047,127.396
1048,127.930
1049,132.432
1050,135.980
1051,138.585
1052,143.916
1053,147.366
1054,155.701
1055,165.926
1056,168.937
1057,174.248
1058,176.186
1059,175.667
1060,176.822
1061,179.674
1062,181.380
1063,183.038
1064,185.108
1065,186.340
1066,187.169
1067,187.867
1068,186.782
1069,181.464
1070,179.012
1071,179.076
1072,177.766
1073,175.667
1074,171.729
1075,169.055
1076,166.809
1077,165.413
1078,161.493
1079,159.145
1080,153.815
1081,149.719
1082,146.342
1083,144.947
1084,141.914
1085,136.623
1086,129.512
1087,122.524
1088,114.443
1089,106.446
1090,98.905
1091,95.387
1092,94.003
1093,91.754
1094,91.457
1095,91.927
