Distance_(pixels),Gray_Value
530,80.931
531,80.736
532,80.434
533,80.333
534,80.085
535,80.000
536,80.248
537,80.409
538,80.857
539,81.248
540,81.581
541,81.914
542,82.247
543,82.827
544,83.361
545,84.115
546,84.957
547,85.922
548,86.924
549,87.827
550,88.805
551,89.973
552,91.050
553,91.992
554,93.238
555,94.356
556,95.142
557,96.083
558,96.816
559,97.746
560,98.295
561,98.875
562,99.330
563,99.734
564,100.095
565,100.684
566,100.915
567,101.219
568,101.360
569,101.425
570,101.721
571,102.082
572,102.262
573,102.342
574,102.404
575,102.664
576,102.793
577,102.900
578,102.981
579,103.042
580,102.932
581,102.860
582,102.652
583,102.465
584,102.383
585,102.266
586,102.141
587,101.708
588,101.466
589,101.485
590,101.554
591,101.513
592,101.307
593,101.289
594,101.365
595,101.442
596,101.518
597,101.518
598,101.333
599,101.149
600,101.097
601,100.790
602,100.663
603,100.482
604,100.263
605,100.014
606,99.959
607,99.573
608,99.221
609,98.957
610,98.686
611,98.191
612,97.817
613,97.536
614,97.036
615,96.673
616,96.166
617,95.763
618,95.433
619,94.746
620,94.168
621,93.450
622,92.374
623,91.701
624,90.892
625,89.779
626,88.839
627,87.760
628,86.977
629,86.494
630,85.691
631,85.089
632,84.741
633,84.438
634,83.903
635,83.837
636,83.905
637,83.884
638,84.016
639,84.325
640,84.750
641,85.133
642,85.468
643,85.978
644,86.401
645,86.801
646,87.534
647,88.285
648,88.974
649,89.893
650,90.710
651,91.594
652,92.822
653,93.737
654,94.667
655,95.237
656,96.067
657,97.313
658,98.217
659,98.945
660,99.660
661,100.364
662,100.841
663,101.255
664,101.834
665,102.168
666,102.667
667,103.189
668,103.763
669,104.138
670,104.643
671,105.099
672,105.438
673,105.855
674,106.132
675,106.467
676,106.746
677,107.203
678,107.545
679,107.896
680,108.073
681,108.367
682,108.544
683,108.837
684,109.015
685,108.928
686,109.074
687,109.221
688,109.514
689,109.692
690,109.803
691,110.071
692,110.041
693,110.007
694,110.046
695,110.104
696,109.962
697,109.912
698,109.977
699,110.037
700,109.662
701,109.517
702,109.326
703,109.052
704,109.013
705,109.074
706,109.096
707,109.130
708,109.012
709,108.931
710,109.118
711,109.247
712,109.060
713,108.860
714,108.618
715,108.119
716,107.725
717,107.101
718,106.331
719,105.344
720,104.337
721,103.601
722,102.762
723,101.714
724,100.808
725,99.853
726,98.996
727,98.251
728,97.730
729,97.386
730,97.241
731,96.760
732,96.514
733,96.530
734,96.584
735,96.613
736,96.621
737,97.036
738,97.508
739,97.860
740,98.416
741,99.095
742,99.979
743,100.553
744,101.327
745,102.519
746,103.633
747,104.643
748,105.429
749,106.489
750,107.620
751,108.642
752,109.641
753,110.694
754,111.732
755,112.526
756,113.131
757,113.832
758,114.413
759,114.806
760,115.279
761,115.783
762,116.185
763,116.533
764,116.988
765,117.194
766,117.545
767,117.855
768,117.930
769,118.163
770,118.309
771,118.752
772,119.042
773,119.210
774,119.466
775,119.645
776,119.752
777,119.802
778,119.825
779,120.026
780,120.161
781,120.170
782,120.003
783,119.907
784,119.938
785,119.976
786,120.011
787,120.049
788,120.287
789,120.245
790,120.541
791,120.815
792,120.861
793,120.892
794,120.923
795,120.953
796,121.190
797,121.347
798,121.378
799,121.409
800,121.439
801,121.336
802,121.086
803,120.997
804,120.830
805,120.535
806,120.335
807,120.108
808,119.925
809,119.807
810,119.465
811,119.302
812,119.136
813,119.045
814,118.880
815,118.788
816,118.765
817,118.771
818,118.817
819,118.755
820,118.717
821,118.709
822,118.891
823,118.699
824,118.506
825,118.516
826,118.153
827,117.729
828,117.225
829,116.590
830,115.939
831,115.278
832,114.431
833,113.455
834,112.649
835,111.575
836,110.620
837,109.933
838,109.267
839,108.600
840,108.134
841,107.946
842,107.703
843,107.761
844,107.955
845,108.398
846,108.865
847,109.397
848,110.262
849,111.261
850,112.261
851,113.161
852,114.005
853,114.938
854,115.728
855,116.430
856,117.092
857,117.530
858,117.993
859,118.424
860,118.765
861,119.052
862,119.363
863,119.863
864,119.973
865,120.075
866,120.619
867,121.105
868,121.627
869,122.105
870,122.669
871,123.352
872,123.844
873,124.585
874,125.216
875,125.584
876,126.135
877,126.639
878,127.209
879,127.906
880,128.603
881,129.300
882,129.691
883,130.181
884,130.893
885,131.413
886,131.984
887,132.504
888,133.075
889,133.666
890,134.105
891,134.571
892,135.215
893,136.046
894,136.935
895,137.731
896,138.649
897,139.519
898,140.437
899,141.308
900,141.963
901,142.521
902,142.840
903,143.203
904,143.335
905,143.294
906,142.976
907,142.371
908,141.388
909,140.305
910,139.178
911,137.578
912,136.018
913,134.551
914,133.131
915,131.844
916,130.562
917,129.267
918,128.341
919,127.700
920,127.050
921,126.414
922,125.956
923,125.787
924,125.408
925,125.129
926,124.998
927,124.906
928,124.743
929,124.433
930,124.194
931,123.986
932,123.717
933,123.330
934,122.948
935,122.623
936,122.297
937,121.972
938,121.646
939,121.321
940,121.080
941,120.919
942,120.861
943,120.869
944,121.059
945,121.400
946,121.805
947,122.324
948,123.121
949,124.175
950,125.492
951,126.959
952,128.661
953,130.283
954,132.150
955,134.462
956,136.643
957,139.028
958,141.876
959,144.543
960,147.102
961,149.987
962,153.032
963,156.094
964,159.516
965,163.094
966,166.887
967,170.802
968,174.568
969,178.202
970,181.826
971,185.450
972,188.958
973,192.567
974,196.153
975,199.644
976,203.249
977,206.779
978,210.000
979,212.830
980,215.438
981,217.871
982,220.148
983,222.247
984,224.094
985,225.867
986,227.463
987,228.971
988,230.528
989,231.893
990,233.086
991,234.212
992,235.240
993,236.281
994,237.189
995,237.975
996,238.750
997,239.493
998,240.108
999,240.719
1000,241.446
1001,242.162
1002,242.887
1003,243.452
1004,244.021
1005,244.733
1006,245.436
1007,246.133
1008,246.838
1009,247.522
1010,248.200
1011,248.840
1012,249.469
1013,249.879
1014,250.413
1015,251.009
1016,251.529
1017,251.987
1018,252.335
1019,252.736
1020,253.021
1021,253.235
1022,253.404
1023,253.480
1024,253.487
1025,253.583
