Distance_(pixels),Gray_Value
530,79.000
531,79.333
532,79.333
533,80.000
534,80.928
535,81.634
536,82.333
537,83.000
538,83.952
539,84.958
540,85.631
541,86.637
542,87.322
543,87.991
544,88.994
545,90.326
546,91.000
547,92.004
548,92.993
549,93.667
550,94.000
551,94.667
552,95.000
553,95.333
554,95.975
555,96.305
556,96.938
557,97.633
558,98.000
559,98.333
560,99.000
561,99.287
562,99.901
563,100.000
564,100.278
565,100.883
566,101.272
567,101.602
568,102.266
569,102.859
570,103.000
571,103.256
572,103.840
573,103.917
574,104.000
575,104.244
576,104.241
577,104.143
578,104.333
579,104.565
580,104.562
581,104.893
582,104.890
583,104.887
584,104.883
585,104.761
586,104.421
587,104.082
588,103.871
589,103.868
590,103.397
591,103.391
592,103.192
593,102.856
594,102.853
595,102.366
596,102.360
597,101.844
598,101.681
599,101.504
600,101.336
601,101.165
602,100.828
603,100.476
604,100.134
605,99.639
606,99.116
607,98.480
608,97.431
609,96.281
610,95.275
611,94.468
612,93.131
613,91.718
614,90.459
615,89.122
616,87.786
617,86.449
618,84.667
619,83.110
620,81.667
621,80.104
622,78.434
623,77.000
624,75.428
625,73.758
626,72.422
627,70.419
628,68.749
629,67.667
630,66.333
631,65.333
632,64.596
633,63.667
634,63.333
635,62.939
636,62.884
637,62.890
638,63.178
639,63.618
640,64.242
641,64.957
642,66.254
643,67.297
644,68.633
645,69.939
646,71.306
647,72.951
648,74.312
649,76.593
650,77.969
651,79.309
652,80.973
653,81.994
654,83.330
655,84.667
656,86.006
657,87.339
658,88.676
659,89.691
660,91.031
661,92.352
662,93.355
663,94.382
664,95.667
665,96.394
666,98.000
667,98.667
668,99.746
669,101.000
670,102.000
671,102.667
672,103.437
673,104.388
674,105.058
675,105.728
676,107.000
677,107.468
678,108.333
679,109.000
680,110.000
681,110.667
682,111.416
683,111.838
684,112.667
685,113.333
686,114.000
687,114.431
688,115.101
689,115.667
690,115.774
691,116.000
692,116.000
693,116.116
694,116.333
695,116.333
696,116.459
697,116.667
698,116.465
699,116.333
700,116.333
701,116.333
702,116.333
703,116.147
704,116.184
705,116.181
706,116.178
707,116.175
708,116.172
709,116.168
710,116.331
711,116.162
712,116.333
713,116.333
714,116.153
715,116.000
716,115.814
717,115.667
718,115.474
719,115.333
720,115.135
721,114.597
722,114.333
723,114.000
724,113.245
725,112.786
726,112.450
727,111.447
728,110.888
729,110.107
730,109.438
731,108.768
732,107.765
733,106.619
734,106.000
735,105.089
736,103.839
737,102.916
738,102.160
739,101.487
740,100.555
741,99.546
742,98.802
743,98.129
744,97.456
745,96.450
746,96.111
747,95.771
748,95.148
749,94.713
750,94.377
751,93.454
752,93.037
753,93.034
754,92.395
755,92.056
756,91.692
757,91.689
758,91.667
759,91.667
760,91.359
761,91.676
762,92.000
763,92.337
764,93.001
765,94.333
766,95.333
767,97.000
768,98.012
769,99.681
770,101.036
771,102.354
772,104.024
773,105.360
774,106.727
775,107.766
776,109.108
777,110.118
778,111.460
779,112.379
780,113.097
781,113.821
782,114.497
783,115.115
784,115.515
785,116.127
786,116.800
787,117.209
788,117.552
789,118.227
790,118.491
791,119.164
792,119.418
793,119.509
794,120.182
795,120.427
796,121.000
797,121.333
798,121.770
799,122.333
800,122.333
801,122.779
802,123.333
803,123.667
804,123.878
805,124.125
806,124.461
807,125.000
808,125.333
809,125.470
810,126.000
811,126.476
812,126.813
813,127.333
814,127.819
815,128.333
816,128.667
817,129.323
818,129.498
819,130.333
820,130.504
821,131.000
822,131.000
823,131.513
824,131.667
825,131.667
826,131.667
827,132.000
828,132.000
829,131.865
830,131.667
831,131.667
832,131.667
833,131.667
834,131.667
835,131.000
836,131.000
837,130.444
838,130.108
839,129.438
840,129.333
841,128.667
842,128.096
843,127.333
844,127.000
845,126.667
846,125.667
847,125.333
848,124.667
849,124.074
850,123.333
851,123.000
852,122.602
853,122.000
854,121.608
855,121.000
856,120.667
857,120.283
858,119.667
859,119.333
860,118.667
861,118.258
862,117.333
863,117.302
864,116.667
865,116.308
866,116.000
867,115.647
868,115.317
869,114.987
870,114.667
871,114.667
872,114.667
873,114.666
874,114.671
875,114.677
876,115.333
877,115.356
878,115.681
879,116.017
880,116.374
881,117.023
882,118.000
883,118.422
884,119.667
885,120.369
886,121.039
887,122.375
888,123.045
889,124.096
890,125.718
891,126.775
892,128.057
893,129.787
894,131.730
895,133.399
896,135.541
897,138.145
898,140.817
899,143.568
900,146.748
901,150.084
902,153.508
903,157.424
904,160.854
905,164.860
906,168.766
907,172.539
908,176.439
909,180.109
910,183.779
911,187.230
912,190.569
913,193.667
914,196.791
915,199.461
916,202.130
917,204.467
918,207.333
919,209.667
920,211.809
921,214.000
922,215.815
923,218.152
924,219.821
925,221.667
926,223.333
927,224.994
928,226.667
929,228.000
930,229.333
931,230.824
932,232.333
933,233.667
934,234.963
935,236.145
936,237.284
937,238.472
938,239.272
939,240.266
940,241.260
941,242.460
942,243.124
943,243.787
944,244.667
945,245.448
946,246.111
947,246.775
948,247.667
949,248.333
950,248.766
951,249.096
952,249.667
953,250.333
954,250.333
955,251.000
956,251.667
957,252.000
958,252.333
959,252.667
960,253.000
961,253.333
962,253.667
963,253.667
964,253.667
965,253.667
966,254.333
967,254.333
968,254.333
969,254.333
970,254.333
971,254.667
972,254.667
973,254.667
974,254.667
975,254.667
976,254.980
977,255.000
978,255.000
979,255.000
980,255.000
981,255.000
982,255.000
983,255.000
984,255.000
985,255.000
986,255.000
987,255.000
988,255.000
989,255.000
990,255.000
991,254.693
992,254.667
993,254.667
994,254.667
995,254.667
996,254.667
997,254.667
998,254.667
999,254.333
1000,254.333
1001,254.333
1002,254.000
1003,253.729
1004,253.667
1005,253.667
1006,253.667
1007,253.667
1008,253.667
1009,253.667
