Distance_(pixels),Gray_Value
0,17.724
1,17.962
2,18.093
3,18.154
4,18.193
5,18.253
6,18.370
7,18.486
8,18.590
9,18.663
10,18.677
11,18.733
12,18.833
13,18.918
14,18.945
15,19.013
16,19.102
17,19.187
18,19.389
19,19.543
20,19.747
21,19.934
22,20.129
23,20.391
24,20.644
25,20.841
26,21.134
27,21.466
28,21.811
29,22.166
30,22.549
31,22.889
32,23.328
33,23.707
34,24.113
35,24.526
36,24.924
37,25.370
38,25.842
39,26.268
40,26.705
41,27.171
42,27.578
43,28.036
44,28.491
45,28.898
46,29.321
47,29.726
48,30.165
49,30.595
50,30.995
51,31.414
52,31.810
53,32.156
54,32.542
55,32.935
56,33.252
57,33.523
58,33.806
59,33.987
60,34.228
61,34.441
62,34.742
63,34.968
64,35.185
65,35.388
66,35.628
67,35.903
68,36.287
69,36.648
70,37.003
71,37.351
72,37.827
73,38.237
74,38.725
75,39.216
76,39.737
77,40.207
78,40.725
79,41.274
80,41.768
81,42.157
82,42.616
83,43.072
84,43.429
85,43.770
86,44.098
87,44.433
88,44.702
89,44.938
90,45.129
91,45.359
92,45.548
93,45.746
94,46.040
95,46.262
96,46.501
97,46.727
98,47.002
99,47.248
100,47.483
101,47.755
102,48.121
103,48.423
104,48.715
105,48.967
106,49.266
107,49.521
108,49.767
109,50.058
110,50.340
111,50.554
112,50.772
113,50.932
114,51.182
115,51.427
116,51.558
117,51.706
118,51.904
119,52.096
120,52.243
121,52.513
122,52.608
123,52.834
124,52.971
125,53.128
126,53.340
127,53.531
128,53.742
129,53.842
130,53.996
131,54.119
132,54.208
133,54.366
134,54.440
135,54.574
136,54.655
137,54.682
138,54.674
139,54.678
140,54.745
141,54.751
142,54.746
143,54.694
144,54.716
145,54.685
146,54.665
147,54.782
148,54.804
149,54.800
150,54.835
151,54.922
152,54.920
153,54.939
154,54.970
155,55.102
156,55.087
157,55.092
158,55.070
159,54.989
160,54.911
161,54.826
162,54.655
163,54.527
164,54.344
165,54.163
166,53.914
167,53.644
168,53.420
169,53.128
170,52.835
171,52.481
172,52.128
173,51.748
174,51.438
175,51.124
176,50.706
177,50.447
178,50.190
179,49.884
180,49.606
181,49.296
182,49.078
183,48.840
184,48.693
185,48.509
186,48.310
187,48.192
188,47.976
189,47.752
190,47.488
191,47.240
192,46.931
193,46.688
194,46.375
195,45.982
196,45.687
197,45.336
198,44.898
199,44.540
200,44.240
201,43.893
202,43.482
203,43.193
204,42.935
205,42.644
206,42.399
207,42.148
208,41.972
209,41.767
210,41.585
211,41.325
212,41.062
213,40.918
214,40.748
215,40.525
216,40.257
217,39.989
218,39.783
219,39.551
220,39.339
221,39.001
222,38.722
223,38.466
224,38.046
225,37.708
226,37.316
227,36.905
228,36.489
229,36.133
230,35.710
231,35.292
232,34.937
233,34.593
234,34.289
235,33.948
236,33.593
237,33.386
238,33.171
239,33.011
240,32.920
241,32.821
242,32.699
243,32.639
244,32.609
245,32.563
246,32.549
247,32.545
248,32.528
249,32.533
250,32.576
251,32.600
252,32.594
253,32.645
254,32.652
255,32.653
256,32.636
257,32.608
258,32.576
259,32.536
260,32.530
261,32.488
262,32.457
263,32.392
264,32.339
265,32.299
266,32.273
267,32.203
268,32.148
269,32.118
270,32.114
271,32.140
272,32.148
273,32.180
274,32.282
275,32.455
276,32.543
277,32.642
278,32.814
279,33.015
280,33.289
281,33.583
282,33.922
283,34.299
284,34.768
285,35.278
286,35.805
287,36.418
288,36.976
289,37.647
290,38.395
291,39.205
292,40.023
293,40.823
294,41.710
295,42.562
296,43.471
297,44.411
298,45.310
299,46.277
300,47.248
301,48.175
302,49.122
303,50.031
304,50.931
305,51.780
306,52.658
307,53.502
308,54.336
309,55.138
310,55.857
311,56.537
312,57.144
313,57.730
314,58.286
315,58.736
316,59.226
317,59.616
318,60.075
319,60.438
320,60.829
321,61.173
322,61.554
323,61.945
324,62.351
325,62.833
326,63.231
327,63.674
328,64.175
329,64.570
330,65.044
331,65.445
332,65.840
333,66.152
334,66.504
335,66.695
336,66.928
337,67.167
338,67.352
339,67.471
340,67.603
341,67.659
342,67.707
343,67.843
344,67.992
345,68.221
346,68.484
347,68.666
348,68.930
349,69.378
350,69.821
351,70.306
352,70.791
353,71.343
354,71.879
355,72.431
356,72.951
357,73.403
358,73.923
359,74.247
360,74.633
361,74.878
362,75.121
363,75.312
364,75.484
365,75.613
366,75.700
367,75.830
368,76.057
369,76.323
370,76.575
371,76.852
372,77.223
373,77.539
374,77.868
375,78.350
376,78.825
377,79.296
378,79.766
379,80.201
380,80.598
381,80.956
382,81.388
383,81.715
384,82.038
385,82.341
386,82.628
387,82.956
388,83.130
389,83.311
390,83.587
391,83.743
392,83.971
393,84.111
394,84.276
395,84.343
